listing_id,id,date,reviewer_id,reviewer_name,comments
14871622,183944517,2017-08-18,141322356,David,"Awesome place to stay, clean and comfortable. Not too far from down town by TTC or drive. Would stay here again and recommend to anyone."
14871622,185450006,2017-08-21,128793449,Aida,"Ms. Hyla is a wonderful host.  The home is beautiful and very close to Bloor Street, aka Little Korea, the subway, and College Street, aka. Little Italy.  I felt close to everything and the heart of the city but had the quiet of being at home.  Thank you, Hyla, for allowing us to stay in your lovely home!"
14871622,188202863,2017-08-28,141065474,Ruiying,"Hyla is a great host she answered our question patiently. The house is in a great location which is very quiet and is great for people who have a car. But if you don't have one, it is also close to the subway station and Korean town. We have a great time staying here and I really like the decoration of the room. It's so pretty."
14871622,194353130,2017-09-16,133171965,红,Great host and amazing place in one of the most. we plan to recommend it to all our friends visiting Toronto!
14871622,196558803,2017-09-23,704166,Constance,"We had the pleasant stay at Hyla's. The flat was clean, nice, with all the needed utilities to make us at home ! It is well-located in Toronto, the neighborhood is so nice too. We would definitely recommend this place to our friends and family."
14871622,202261626,2017-10-10,2721890,Anat,"We've stayed at this apartment for two weeks - It really exceeded our expectations. The apartment was super clean, the living room and bedroom were very comfortable. We've spent a lot of time in the living room so a spacious room was important to us (and it was).
The apartment is also located in one of my favorite spots in town.
All in all - very recommended."
14871622,248505388,2018-03-31,121572072,Dermot,"This is a lovely apartment in a perfect neighbourhood - close to lots of restaurants on Harbord, Bloor and College; and easy to jump on a bus, subway or trolleybus into the city centre. I lived there for six months through the Toronto winter - it would be even better in the Canadian spring/summer!"
14871622,262659057,2018-05-09,170848976,Carin,"Hyla's place is soothingly light-filled and spotlessly clean. The location is great – one of Toronto's prettiest residential streets, and very central, a short walk to the subway and right on a bus line. There is a deep soaking tub, of which I made good use after tromping all over the city. The eat-in kitchen is well equipped. There's a small convenience store two blocks away and lots of other food options just a little farther. The bed is *very* comfortable. Guests might want to bring slippers and robe for transitional-season visits, after/before heating season when it's still quite chilly at night. Hyla was readily available by text when I had a question about the washer/dryer in the unit (a major convenience). I didn't ask for local tips since I used to live in this neighbourhood, but I'm sure Hyla would be happy to provide them. All in all a great choice in this part of TO."
14871622,265844893,2018-05-18,21730656,Petra,"I had a very comfortable stay during my time in Toronto and Hyla was very quick to reply to my queries. The flat is located on a lovely residential road within easy walking distance to the shops of Little Italy and Koreatown. There's a large Metro supermarket within 15 minutes walk and good transport links close by. The bed was one of the most comfortable I've ever slept in and I slept like a log. The kitchen is well stocked with utensils and cooking ware. One slight niggle was the lack of TV. Although there was one in the house, it was not connected to a working service and there was only YouTube or Netfkix (if you have an account) on offer. The walls between the flat above/next door are very thin, which was an issue for me as I am sensitive to noise. Apart from that this is a great flat."
14871622,272532941,2018-06-03,7602799,David,A great apartment in Little Italy with good links in to the main city. The apartment was very clean and comfortable. Excellent bathroom and kitchen with everything one needs. Bed was very comfortable. It is in a quiet road in the same house as the owner but the flat is completely separate on the first floor. There are several internal steps up to the entry door. It has air conditioning when required in the bedroom and lounge. We used the aircon in the lounge only when nights were hot. We would look forward to returning.
14871622,276054400,2018-06-12,109880704,Anders,"The apartment is practically and tastefully furnished, and the kitchen is well equipped. The place has everything you could ask for.  We appreciated in particular the Nespresso machine, since we love a good coffee to start the day :)

On our arrival, everything was clean and in perfect order, and gave a professional impression.

As someone mentioned, there is no traditional television, but the big screen in the living room  supports screen-mirroring, so we were able to cast streamed tv from our tablet/phone to it.

The neighbourhood is very quite, and there are plenty of restaurants just a few minutes away by foot. No problems finding a parking place on the street, you just need to get a permit which was $25 for a week.

In addition, Hyla is super-responsive, welcoming and extremely helpful. If we ever go to Toronto another time, we would definitely stay here again. 100% Recommended! 
"
14871622,279071163,2018-06-19,107312036,David,"Beautiful pad, in a beautiful neighborhood at the heart of Toronto's hip scene. Hyla's place is well kept and very stylish and clean, but we often found ourselves using it as a quick basecamp for the gorgeous neighborhood, the local cuisine and regional to-dos that were all walking distance away. We saw the taste of Italy festival and enjoyed fine dining there once the street was open again. A 5-10min walk and we were at Kensington Market seeing everything it has to offer or deep into Chinatown, getting potsticker dumplings. It's on all of the right public transit lines and after a long day of seeing the town (it only took a few minutes to get anywhere), Hyla's place was the perfect cozy, hip spot to unwind and relax."
14871622,282149800,2018-06-26,4348642,Tara,"Very comfortable and stylish apartment in a great location in Toronto. The neighbourhood is both very local and neighbourly but also very central, with easy walking access to Kensington market, Little Italy and Bloordale village. Also very close to U of T. You can also walk to the ROM and the AGO. The apartment was very well equipped but not at all cluttered. There are window air conditioners for very hot Toronto nights.  Hyla is a very nice and easy going host who takes good care of the apartment. Highly recommended."
14871622,286583487,2018-07-06,71837483,Phil,"If you want a great host with a comfortable dwelling that's located near everything you need, look no further!  This is the place!"
14871622,288767090,2018-07-10,82282025,Kevin,"Nice clean, comfortable  apartment in great location. Walking distance to restaurants, near Little Italy section.  Easy and quick communication with owner.  Apartment is well appointed. Netflix TV but not regular stations. Street parking available with easy to get permit.   Overall, a very nice  experience."
